EntrezGeneID,Length,SYMBOL,GENENAME,luminal.pregnant,luminal.lactation,FDR,AveExpr,P value,MCL1-LA,MCL1-LB,MCL1-LC,MCL1-LD,MCL1-LE,MCL1-LF,MCL1-DG,MCL1-DH,MCL1-DI,MCL1-DJ,MCL1-DK,MCL1-DL,MCL1-LA CPM,MCL1-LB CPM,MCL1-LC CPM,MCL1-LD CPM,MCL1-LE CPM,MCL1-LF CPM,MCL1-DG CPM,MCL1-DH CPM,MCL1-DI CPM,MCL1-DJ CPM,MCL1-DK CPM,MCL1-DL CPM
77035,2445,Kdm8,lysine (K)-specific demethylase 8,0,1.77853725845152,0.00371288235389529,0.65623921024959,0.000495063749882151,42,29,36,19,56,58,57,35,29,27,28,26,2.060,1.336,1.619,0.864,2.265,2.352,2.454,1.607,1.203,1.191,1.301,1.299
16190,5094,Il4ra,"interleukin 4 receptor, alpha",0,1.19911212872494,0.00371288235389529,7.21723337381695,0.000427093692067374,2465,2572,3945,5641,6590,6881,4761,5537,2837,2729,1250,1132,120.880,118.481,177.370,256.546,266.544,279.066,204.971,254.249,117.714,120.404,58.060,56.556
269994,3924,Gsg1l,GSG1-like,0,-4.91497791857373,0.00371288235389529,-1.11079188065772,0.000499142118820487,184,168,80,35,0,2,4,10,9,3,2,3,9.023,7.739,3.597,1.592,0.000,0.081,0.172,0.459,0.373,0.132,0.093,0.150
171504,3600,Apobr,apolipoprotein B receptor,0,1.26680093447284,0.00371288235389529,3.35589122766857,0.000461504934953917,111,178,429,586,713,784,126,148,236,164,117,86,5.443,8.200,19.288,26.651,28.839,31.796,5.425,6.796,9.792,7.236,5.434,4.297
233887,2642,Zfp553,zinc finger protein 553,0,-1.08750806091096,0.00371288235389529,2.8073766487284,0.000778224244945002,237,288,241,199,61,67,269,216,125,90,136,175,11.622,13.267,10.836,9.050,2.467,2.717,11.581,9.918,5.187,3.971,6.317,8.743
330657,2531,Prss53,"protease, serine 53",0,1.63868127355903,0.00371288235389529,0.487452481713705,0.000835714587348507,21,20,26,16,30,54,41,40,29,29,42,45,1.030,0.921,1.169,0.728,1.213,2.190,1.765,1.837,1.203,1.279,1.951,2.248
22286,1160,Utf1,undifferentiated embryonic cell transcription factor 1,0,-3.76605896122327,0.00371288235389529,-1.77012561568555,0.000538214600359059,17,12,12,9,0,0,30,15,16,5,3,6,0.834,0.553,0.540,0.409,0.000,0.000,1.292,0.689,0.664,0.221,0.139,0.300
212503,1737,Paox,polyamine oxidase (exo-N4-amino),0,1.09820548572022,0.00371288235389529,0.484941498045691,0.000644416356766028,55,55,32,24,33,42,25,26,27,25,19,27,2.697,2.534,1.439,1.091,1.335,1.703,1.076,1.194,1.120,1.103,0.883,1.349
14955,2615,H19,"H19, imprinted maternally expressed transcript",0,-6.62553227052109,0.00371288235389529,0.920056793427091,0.00043400139908151,135,215,172,259,3,0,25,24,33,20,262,128,6.620,9.904,7.733,11.779,0.121,0.000,1.076,1.102,1.369,0.882,12.169,6.395
79202,2275,Tnfrsf22,"tumor necrosis factor receptor superfamily, member 22",0,1.68067148623937,0.00371288235389529,1.20660135809387,0.000725114179716944,20,44,29,28,53,62,75,52,90,87,72,61,0.981,2.027,1.304,1.273,2.144,2.514,3.229,2.388,3.734,3.838,3.344,3.048
791284,1338,Gm10152,predicted gene 10152,0,2.93965906396862,0.00371288235389529,-3.48438052977906,0.00064117519761952,1,1,2,5,14,21,1,1,0,1,0,0,0.049,0.046,0.090,0.227,0.566,0.852,0.043,0.046,0.000,0.044,0.000,0.000
330695,1226,Ctxn1,cortexin 1,0,-2.2341960062069,0.00371288235389529,2.04805532015273,0.000845050008148098,196,236,125,134,12,23,310,188,66,64,85,79,9.612,10.871,5.620,6.094,0.485,0.933,13.346,8.633,2.739,2.824,3.948,3.947
14456,2593,Gas6,growth arrest specific 6,0,-2.3930913806937,0.00371288235389529,7.3354812852352,0.00059114232213656,12221,10183,702,1145,118,94,10279,10318,12616,11784,16578,16885,599.300,469.086,31.562,52.073,4.773,3.812,442.533,473.783,523.469,519.912,770.019,843.601
66822,2008,Fbxo25,F-box protein 25,0,1.03741785635973,0.00371288235389529,3.41426445531115,0.000899979361620171,240,203,112,135,157,156,369,300,313,285,402,460,11.769,9.351,5.036,6.140,6.350,6.327,15.886,13.775,12.987,12.574,18.672,22.982
26889,6432,Cln8,CLN8 transmembrane ER and ERGIC protein,0,-1.07819496421868,0.00371288235389529,2.85382326515383,0.000491046345254743,126,186,184,158,49,51,313,318,198,175,239,218,6.179,8.568,8.273,7.186,1.982,2.068,13.475,14.602,8.216,7.721,11.101,10.892
234094,5474,Arhgef10,Rho guanine nucleotide exchange factor (GEF) 10,0,-2.28535327619595,0.00371288235389529,4.50888307833172,0.00131946731926558,504,491,128,168,22,15,1672,1605,1859,2201,4054,3652,24.715,22.618,5.755,7.640,0.890,0.608,71.983,73.699,77.134,97.108,188.301,182.460
212326,5479,Fam149a,"family with sequence similarity 149, member A",0,1.52540010763962,0.00371288235389529,2.34741444797699,0.00084284021329141,266,257,31,29,48,61,210,183,159,191,132,159,13.044,11.839,1.394,1.319,1.941,2.474,9.041,8.403,6.597,8.427,6.131,7.944
100503309,438,NA,NA,0,1.3351384378342,0.00371288235389529,-1.81755769501585,0.00124953281062763,10,14,10,12,19,16,2,1,4,2,4,3,0.490,0.645,0.450,0.546,0.768,0.649,0.086,0.046,0.166,0.088,0.186,0.150
72281,2767,Sh2d4a,SH2 domain containing 4A,0,1.55905585096509,0.00371288235389529,0.483712022358275,0.00065488932738937,332,311,83,61,113,153,21,9,7,2,5,4,16.281,14.326,3.732,2.774,4.570,6.205,0.904,0.413,0.290,0.088,0.232,0.200
16598,1816,Klf2,Kruppel-like factor 2 (lung),0,1.59129672708998,0.00371288235389529,6.14054948650198,0.000742082128159264,3470,3917,496,695,1068,1126,2326,1642,1046,1005,2652,3963,170.164,180.439,22.301,31.608,43.197,45.666,100.139,75.398,43.401,44.341,123.181,197.998
66929,1599,Asf1b,anti-silencing function 1B histone chaperone,0,2.14778849548815,0.00371288235389529,1.19963047705006,0.000548175289380911,178,186,94,33,155,160,58,61,24,14,6,15,8.729,8.568,4.226,1.501,6.269,6.489,2.497,2.801,0.996,0.618,0.279,0.749
244556,2332,Zfp791,zinc finger protein 791,0,2.28303186935287,0.00371288235389529,1.55100611744689,0.00127758732829157,93,75,41,22,89,97,155,70,46,40,63,83,4.561,3.455,1.843,1.001,3.600,3.934,6.673,3.214,1.909,1.765,2.926,4.147
234577,2302,Cpne2,copine II,0,-1.80630116551745,0.00371288235389529,2.38070503687785,0.00125968305434308,36,45,68,75,10,15,372,417,520,383,395,364,1.765,2.073,3.057,3.411,0.404,0.608,16.015,19.148,21.576,16.898,18.347,18.186
100504164,1130,Cmtm1,CKLF-like MARVEL transmembrane domain containing 1,0,2.63672997299482,0.00371288235389529,-5.02592760233159,0.000685890556689289,0,0,0,0,1,2,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0.040,0.081,0.000,0.000,0.000,0.000,0.046,0.000
102075,4167,Plekhg4,"pleckstrin homology domain containing, family G (with RhoGef domain) member 4",0,-1.67746744745624,0.00371288235389529,0.838559370740493,0.000437652921142693,200,174,91,88,17,17,11,10,62,40,32,19,9.808,8.015,4.091,4.002,0.688,0.689,0.474,0.459,2.573,1.765,1.486,0.949
234695,2504,Carmil2,capping protein regulator and myosin 1 linker 2,0,-1.90875734889581,0.00371288235389529,1.27364817675151,0.000742585465005529,92,127,152,102,18,23,66,40,41,49,32,43,4.512,5.850,6.834,4.639,0.728,0.933,2.841,1.837,1.701,2.162,1.486,2.148
76527,1838,Il34,interleukin 34,0,1.46384457519642,0.00371288235389529,2.95131775995126,0.000537302322029967,87,46,128,161,247,244,230,218,183,227,264,253,4.266,2.119,5.755,7.322,9.990,9.896,9.902,10.010,7.593,10.015,12.262,12.640
319574,627,Gm20735,"predicted gene, 20735",0,-2.30352505186024,0.00371288235389529,-4.32507432476693,0.000703217091185935,1,1,3,4,0,0,1,1,1,0,0,0,0.049,0.046,0.135,0.182,0.000,0.000,0.043,0.046,0.041,0.000,0.000,0.000
382036,2339,A530010L16Rik,RIKEN cDNA A530010L16 gene,0,1.24909641267245,0.00371288235389529,-2.62023279528476,0.00135868980561737,19,34,22,21,38,27,0,0,0,0,0,0,0.932,1.566,0.989,0.955,1.537,1.095,0.000,0.000,0.000,0.000,0.000,0.000
71946,4470,Endod1,endonuclease domain containing 1,0,-1.53264183646351,0.00371288235389529,3.83048463187519,0.000432755623559703,1158,1012,536,733,139,129,580,538,198,156,117,113,56.787,46.618,24.099,33.336,5.622,5.232,24.970,24.704,8.216,6.883,5.434,5.646
319675,7371,Cep295,centrosomal protein 295,0,1.00829450091466,0.00371288235389529,3.99015703675407,0.000851092064019779,504,494,308,207,302,335,467,324,358,305,370,408,24.715,22.756,13.848,9.414,12.215,13.586,20.105,14.877,14.854,13.457,17.186,20.384
12581,1271,Cdkn2d,cyclin dependent kinase inhibitor 2D,0,1.02488636980689,0.00371288235389529,3.24512347064888,0.000562861814221342,138,154,95,91,124,112,435,306,376,347,435,416,6.767,7.094,4.271,4.139,5.015,4.542,18.728,14.051,15.601,15.310,20.205,20.784
68743,5421,Anln,"anillin, actin binding protein",0,1.24771648755826,0.00371288235389529,3.8586509887864,0.00136369713928596,671,776,224,169,360,232,443,545,544,452,123,111,32.905,35.747,10.071,7.686,14.561,9.409,19.072,25.025,22.572,19.942,5.713,5.546
72927,3089,Hepacam,hepatocyte cell adhesion molecule,0,-2.05915293616612,0.00371288235389529,-2.53306476659807,0.000748851621723294,4,3,2,4,0,0,8,6,7,8,7,9,0.196,0.138,0.090,0.182,0.000,0.000,0.344,0.276,0.290,0.353,0.325,0.450
76509,1846,Plet1,placenta expressed transcript 1,0,-1.48107721758048,0.00371288235389529,8.51246820349144,0.00121955302984275,75082,91629,59277,63254,15590,11963,1995,3524,3965,3371,611,319,3681.914,4220.949,2665.140,2876.720,630.566,485.171,85.889,161.815,164.518,148.729,28.380,15.938
170752,2075,Bco2,beta-carotene oxygenase 2,0,3.81652950242546,0.00371288235389529,-4.2547014599654,0.000430634452879097,8,3,0,0,5,3,0,1,0,0,0,0,0.392,0.138,0.000,0.000,0.202,0.122,0.000,0.046,0.000,0.000,0.000,0.000
108015,3486,Chrnb4,"cholinergic receptor, nicotinic, beta polypeptide 4",0,3.98628446705969,0.00371288235389529,-2.15480494665868,0.000808887013095068,24,27,5,1,20,39,3,3,2,1,0,2,1.177,1.244,0.225,0.045,0.809,1.582,0.129,0.138,0.083,0.044,0.000,0.100
56380,3807,Arid3b,AT rich interactive domain 3B (BRIGHT-like),0,-1.10643063918012,0.00371288235389529,2.11541446786129,0.0012420690755115,149,175,301,275,73,94,92,51,68,45,47,64,7.307,8.061,13.533,12.507,2.953,3.812,3.961,2.342,2.821,1.985,2.183,3.198
20897,3642,Stra6,stimulated by retinoic acid gene 6,0,-3.82952409117583,0.00371288235389529,-0.611989337188941,0.00134187264700978,112,108,43,14,2,0,111,86,14,11,2,2,5.492,4.975,1.933,0.637,0.081,0.000,4.779,3.949,0.581,0.485,0.093,0.100
71599,3904,Senp8,"SUMO peptidase family member, NEDD8 specific",0,1.9975703384403,0.00371288235389529,-0.126469680647923,0.000468715447090714,27,36,9,13,27,28,14,9,27,18,22,34,1.324,1.658,0.405,0.591,1.092,1.136,0.603,0.413,1.120,0.794,1.022,1.699
100504539,1723,Gm20275,"predicted gene, 20275",0,-2.73715252274117,0.00371288235389529,-0.882889631220992,0.000421822848027563,39,40,133,84,10,9,15,18,17,4,0,0,1.913,1.843,5.980,3.820,0.404,0.365,0.646,0.827,0.705,0.176,0.000,0.000
14155,6496,Fem1b,fem 1 homolog b,0,-1.10121778994338,0.00371288235389529,6.95282581467629,0.000625167671855016,3423,3661,2102,2046,646,560,5176,5961,4983,4954,4422,3117,167.859,168.646,94.508,93.050,26.129,22.711,222.838,273.718,206.757,218.571,205.394,155.730
208084,3680,Pif1,PIF1 5'-to-3' DNA helicase,0,1.80033653968923,0.00371288235389529,0.0823058951182065,0.00135068712585148,17,20,28,12,44,38,41,31,34,22,16,8,0.834,0.921,1.259,0.546,1.780,1.541,1.765,1.423,1.411,0.971,0.743,0.400
320528,11523,Vps13c,vacuolar protein sorting 13C,0,1.00790836439281,0.00371288235389529,5.56857095165696,0.000541113813310978,955,887,641,700,805,871,1174,1221,1125,1384,1940,1767,46.832,40.860,28.820,31.835,32.560,35.324,50.543,56.066,46.679,61.062,90.110,88.282
100502720,1457,Gm16144,predicted gene 16144,0,-3.00961333700372,0.00371288235389529,0.843710278864061,0.000552952217542153,190,189,26,33,1,3,78,77,36,52,112,79,9.317,8.706,1.169,1.501,0.040,0.122,3.358,3.536,1.494,2.294,5.202,3.947
208898,8081,Unc13c,unc-13 homolog C,0,-3.8758002213503,0.00371288235389529,-2.29870012212498,0.000810703099890448,6,3,19,21,0,1,4,12,11,4,2,1,0.294,0.138,0.854,0.955,0.000,0.041,0.172,0.551,0.456,0.176,0.093,0.050
65099,1893,Irak1bp1,interleukin-1 receptor-associated kinase 1 binding protein 1,0,-3.22339068684724,0.00371288235389529,0.801461679345867,0.000768872997430471,54,43,13,12,1,0,231,171,197,183,152,187,2.648,1.981,0.584,0.546,0.040,0.000,9.945,7.852,8.174,8.074,7.060,9.343
212943,5505,Tent5a,terminal nucleotidyltransferase 5A,0,1.9104080049726,0.00371288235389529,3.30621836962118,0.00123471663599576,216,217,67,72,154,172,670,380,394,293,255,297,10.592,9.996,3.012,3.274,6.229,6.976,28.845,17.449,16.348,12.927,11.844,14.839
21983,3722,Tpbg,trophoblast glycoprotein,0,-2.55228620028243,0.00371288235389529,5.81450686318801,0.0012717305075715,854,1068,533,514,74,41,4067,5151,7723,7848,4913,3280,41.879,49.198,23.964,23.376,2.993,1.663,175.093,236.524,320.446,346.255,228.200,163.874
19417,4729,Rasgrf1,RAS protein-specific guanine nucleotide-releasing factor 1,0,-4.59446768447013,0.00371288235389529,-1.42253118030787,0.000540175726347071,327,562,70,47,1,1,4,6,2,1,0,1,16.036,25.889,3.147,2.138,0.040,0.041,0.172,0.276,0.083,0.044,0.000,0.050
100504689,1117,Plscr5,"phospholipid scramblase family, member 5",0,2.20993914093757,0.00371288235389529,-4.96451380281774,0.000703601485464208,0,0,1,0,2,2,0,0,0,0,0,0,0.000,0.000,0.045,0.000,0.081,0.081,0.000,0.000,0.000,0.000,0.000,0.000
272636,4491,Esyt3,extended synaptotagmin-like protein 3,0,1.3885459737399,0.00371288235389529,3.4529424786114,0.000584206245342699,849,1447,1072,816,1416,1648,181,109,77,71,7,22,41.634,66.657,48.198,37.111,57.273,66.836,7.792,5.005,3.195,3.133,0.325,1.099
665033,9297,Col6a5,"collagen, type VI, alpha 5",0,-2.06526622707811,0.00371288235389529,-2.4374535555056,0.00072045979696856,5,8,4,2,0,0,15,9,8,9,4,3,0.245,0.369,0.180,0.091,0.000,0.000,0.646,0.413,0.332,0.397,0.186,0.150
235584,3213,Dusp7,dual specificity phosphatase 7,0,-1.4940347746602,0.00371288235389529,7.56623026990228,0.000468083113327819,2988,4201,4373,4593,1115,879,6404,7945,9475,8878,6801,4683,146.527,193.522,196.613,208.884,45.098,35.649,275.706,364.820,393.141,391.699,315.895,233.970
22036,2697,Traip,TRAF-interacting protein,0,1.60976439402589,0.00371288235389529,1.21108246963376,0.00122086771472894,72,95,83,38,118,100,82,77,49,24,12,14,3.531,4.376,3.732,1.728,4.773,4.056,3.530,3.536,2.033,1.059,0.557,0.699
57279,1783,Slc25a20,"solute carrier family 25 (mitochondrial carnitine/acylcarnitine translocase), member 20",0,-1.35973545185751,0.00371288235389529,4.53004175840757,0.000937984748389067,600,764,796,945,223,197,515,586,650,817,427,346,29.423,35.194,35.789,42.978,9.020,7.990,22.172,26.908,26.970,36.046,19.833,17.287
72341,2064,Elp6,elongator acetyltransferase complex subunit 6,0,1.16024890750537,0.00371288235389529,1.50938157101259,0.000546856132136049,80,97,64,62,77,100,53,57,61,40,42,55,3.923,4.468,2.877,2.820,3.114,4.056,2.282,2.617,2.531,1.765,1.951,2.748
13813,3715,Eomes,eomesodermin,0,-3.08173019162961,0.00371288235389529,-2.05279521965867,0.000566769237336596,13,18,5,8,0,0,12,11,11,3,6,5,0.638,0.829,0.225,0.364,0.000,0.000,0.517,0.505,0.456,0.132,0.279,0.250
74498,3483,Gorasp1,golgi reassembly stacking protein 1,0,1.04378031341577,0.00371288235389529,3.97603029516783,0.000907766481207404,384,377,439,328,449,532,399,269,359,241,255,302,18.831,17.367,19.738,14.917,18.161,21.576,17.178,12.352,14.896,10.633,11.844,15.088
22354,4902,Vipr1,vasoactive intestinal peptide receptor 1,0,1.36438758481328,0.00371288235389529,4.94567083021283,0.000790676308903312,2606,2484,1388,740,1477,1804,226,193,204,140,632,815,127.795,114.427,62.406,33.654,59.740,73.163,9.730,8.862,8.464,6.177,29.355,40.719
69430,1848,1700048O20Rik,RIKEN cDNA 1700048O20 gene,0,2.22973773639392,0.00371288235389529,0.923347852846283,0.000938103599439463,25,12,29,13,55,62,82,49,91,68,57,52,1.226,0.553,1.304,0.591,2.225,2.514,3.530,2.250,3.776,3.000,2.648,2.598
331374,7158,Dgkk,diacylglycerol kinase kappa,0,-3.63697856781808,0.00371288235389529,-2.83016535682257,0.000557836514080317,4,11,10,9,0,0,7,11,2,4,1,0,0.196,0.507,0.450,0.409,0.000,0.000,0.301,0.505,0.083,0.176,0.046,0.000
102941,2612,B630019K06Rik,F-box and leucine-rich repeat protein 17 pseudogene,0,-2.15727927087653,0.00371288235389529,0.903922929547638,0.000446737751969039,16,23,18,14,1,3,241,239,231,209,134,140,0.785,1.060,0.809,0.637,0.040,0.122,10.376,10.974,9.585,9.221,6.224,6.995
278181,4512,Gm5073,predicted pseudogene 5073,0,4.26310770977454,0.00371288235389529,-4.56135186599349,0.000433485515584971,0,2,0,0,6,5,0,0,0,0,1,0,0.000,0.092,0.000,0.000,0.243,0.203,0.000,0.000,0.000,0.000,0.046,0.000
56774,3433,Slc6a14,"solute carrier family 6 (neurotransmitter transporter), member 14",0,-1.16032049402817,0.00371288235389529,1.39125892688583,0.00111861558478629,120,121,944,1019,344,216,13,5,54,28,5,2,5.885,5.574,42.443,46.343,13.914,8.760,0.560,0.230,2.241,1.235,0.232,0.100
338351,6153,Akap17b,A kinase (PRKA) anchor protein 17B,0,1.05084230479637,0.00371288235389529,3.06899386689363,0.000976052754789843,173,185,199,184,242,252,222,122,180,128,208,200,8.484,8.522,8.947,8.368,9.788,10.220,9.558,5.602,7.469,5.647,9.661,9.992
14168,2494,Fgf13,fibroblast growth factor 13,0,-2.88185302330121,0.00371288235389529,0.554483597331035,0.000705730143054863,146,150,27,45,2,3,65,41,51,69,24,27,7.160,6.910,1.214,2.047,0.081,0.122,2.798,1.883,2.116,3.044,1.115,1.349
100040244,1091,Styx-ps,"serine/threonine/tyrosine interacting protein, pseudogene",0,-1.03830143399613,0.00371288235389529,2.53115146850981,0.000566190660579102,141,177,146,139,47,39,179,201,213,167,134,130,6.914,8.154,6.564,6.322,1.901,1.582,7.706,9.230,8.838,7.368,6.224,6.495
236900,2000,Pdk3,"pyruvate dehydrogenase kinase, isoenzyme 3",0,-1.12772760919792,0.00371288235389529,3.24007342351459,0.00130530289011385,246,234,92,77,28,20,557,576,735,610,506,449,12.063,10.779,4.136,3.502,1.133,0.811,23.980,26.449,30.497,26.913,23.503,22.433
245532,1594,Awat2,acyl-CoA wax alcohol acyltransferase 2,0,1.50825042280614,0.00371288235389529,-0.0769863134767402,0.000543077125335782,29,34,36,42,67,71,7,15,7,12,9,10,1.422,1.566,1.619,1.910,2.710,2.879,0.301,0.689,0.290,0.529,0.418,0.500
16571,4712,Kif4,kinesin family member 4,0,1.08970040942297,0.00371288235389529,3.1911502865036,0.000750054522388572,309,378,295,203,363,293,290,266,240,175,62,34,15.153,17.413,13.263,9.232,14.682,11.883,12.485,12.214,9.958,7.721,2.880,1.699
622976,2801,Gm6377,predicted gene 6377,0,-2.85830755729154,0.00371288235389529,-1.48009279201651,0.00071585359303709,6,4,7,4,0,0,22,21,18,21,29,50,0.294,0.184,0.315,0.182,0.000,0.000,0.947,0.964,0.747,0.927,1.347,2.498
245600,2494,Gm4994,predicted gene 4994,0,2.87924976151352,0.00371288235389529,-3.10041004591716,0.00102145514980185,2,2,0,0,3,1,4,6,3,2,10,4,0.098,0.092,0.000,0.000,0.121,0.041,0.172,0.276,0.124,0.088,0.464,0.200
279706,1128,Nup62cl,nucleoporin 62 C-terminal like,0,-2.43063340198543,0.00371288235389529,-0.991647014436129,0.000613551981171701,13,13,35,23,4,2,19,16,14,15,9,3,0.638,0.599,1.574,1.046,0.162,0.081,0.818,0.735,0.581,0.662,0.418,0.150
210297,3616,Lrch2,leucine-rich repeats and calponin homology (CH) domain containing 2,0,-2.05915293616612,0.00371288235389529,0.139430642719891,0.00116195942113443,12,11,2,4,0,0,236,244,256,214,213,182,0.588,0.507,0.090,0.182,0.000,0.000,10.160,11.204,10.622,9.442,9.893,9.093
100504521,881,NA,NA,0,-1.80178633987985,0.00371288235389529,0.870482016918769,0.000578256472720199,51,39,31,24,5,4,177,143,80,60,64,70,2.501,1.797,1.394,1.091,0.202,0.162,7.620,6.566,3.319,2.647,2.973,3.497
270672,4348,Map3k15,mitogen-activated protein kinase kinase kinase 15,0,1.77812345430176,0.00371288235389529,-0.0655664554973206,0.000858721715969474,25,19,50,61,113,123,8,11,14,9,2,12,1.226,0.875,2.248,2.774,4.570,4.988,0.344,0.505,0.581,0.397,0.093,0.600
100862004,877,NA,NA,0,-1.06543227740344,0.00371288235389529,7.18521291138649,0.00084915048837593,4946,5864,4717,3768,1497,1052,4468,4128,5171,4653,2393,1642,242.545,270.129,212.080,171.364,60.549,42.665,192.357,189.550,214.558,205.291,111.151,82.037
380850,3279,Gm5141,predicted gene 5141,0,3.09055754904538,0.00371933149853414,-1.55199784433304,0.00137363931769862,25,14,1,1,5,11,15,9,10,4,8,12,1.226,0.645,0.045,0.045,0.202,0.446,0.646,0.413,0.415,0.176,0.372,0.600
74601,1475,4833427F10Rik,RIKEN cDNA 4833427F10 gene,0,-3.10441906276213,0.00372239147040179,-3.05967055663443,0.00137547288484658,13,26,11,12,0,1,5,3,1,0,0,0,0.638,1.198,0.495,0.546,0.000,0.041,0.215,0.138,0.041,0.000,0.000,0.000
109246,3930,Tspan9,tetraspanin 9,0,1.01439088690167,0.00372584975659546,5.35111547014092,0.00137716202416417,1985,2415,243,310,371,318,1286,1464,1497,1438,1448,1332,97.342,111.249,10.925,14.098,15.006,12.897,55.365,67.224,62.114,63.445,67.257,66.549
22634,5260,Plagl1,pleiomorphic adenoma gene-like 1,0,1.26935608988794,0.00372784804154182,4.24310925359547,0.00137803779658452,883,818,116,69,126,146,1191,928,819,834,635,640,43.301,37.682,5.215,3.138,5.096,5.921,51.275,42.612,33.982,36.796,29.495,31.975
16498,3782,Kcnab2,"potassium voltage-gated channel, shaker-related subfamily, beta member 2",0,2.0872090051088,0.00373144676733294,-0.369234129716156,0.00138172719736298,18,14,1,1,4,3,68,49,68,72,59,76,0.883,0.645,0.045,0.045,0.162,0.122,2.928,2.250,2.821,3.177,2.740,3.797
